,title,topic,stance,comment,parent_id,comment_id,viewpoint
126,Do gay people decide to be gay or are they born gay?,gay marriage,support,"I was born hetero sexual. It wasn't a choice. I am attracted to women. I can't imagine why anyone would ""choose"" to be gay and endure the hardships imposed upon them by society.
I am more than confident the same goes for gays. They are either gay or they are not. It's not a pick and choose scenerio. They cannot ""choose"" to be straight no more than I could choose to be gay. We are what we are.
Jim, I love ya brutha but I disagree with you 100% on this one man. Keep truckin'!",126,127,topic_stance_votes_1
127,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Just don't go gettin' wood on me, brotha!
You were not born heterosexual just as nobody else is born gay. You were just born. You had (and likely still have) a sex drive similar to millions of other people. You discovered sex and were taught (I'm guessing) that boys are supposed to like girls and girls are supposed to like boys. You learned to be heterosexual and you're satisfied with it. I would bet that if you were serviced orally through a 'glory hole', you wouldn't know whether the receptacle was male or female...and wouldn't care either.",127,128,topic_stance_votes_1
128,Do gay people decide to be gay or are they born gay?,gay marriage,support,"jim's trucking:
Are you trying to change the definition of "" heterosexual "" ? If so, your not making a great case.
I, being heterosexual, knew from a very early age, without a doubt, that I wanted the female nurse, and not the male doctor, to examine me when playing hospital. No teaching was needed.
I have a younger brother who turned out to be gay.He developed all the signs when he was very young. He always like to wear our mothers dresses, or shoes,and occasionally a hat and purse. He certainally didn't learn it from the rest of the kids growing up in our neighborhood. Being gay is not something you learn.emoticonXBanghead",128,129,topic_stance_votes_1
129,Do gay people decide to be gay or are they born gay?,gay marriage,support,"If that were true, I would that that there would be a much higher incidence of homosexual behavior in both man and in the animal kingdom.",126,130,topic_stance_votes_1
130,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"how do you explain the people that claim that they chose to be gay? how do you explain sexual curiousity and experimentation? its quite common for either guys or girls to try different types of sex. if sexual orientation was a case where you are either x or y from birth, then explain the scenario",127,131,topic_stance_votes_2
131,Do gay people decide to be gay or are they born gay?,gay marriage,support,"JMO, but; I'm betting that the incidence of homosexual behavior is higher than you think. You likely have acquaintences who have secret homosexual thoughts or have acted on them already, but you'll never hear of it. My mother nearly fainted when she heard Rock Hudson was gay.
The mechanisms appear to be different in most other animal species. Females going in heat makes males compete during a defined mating period. Or they mate for life but confine sex to a mating season, gestating and giving birth at opportune times of the year. Odors and receptive behavior encourage the males to mate. Birds (except penguins) have the nesting seasons timed so that chicks are not born in the dead of winter.
We humans, male and female alike, can be horny 24/7.
Our difficulty in understanding our own sexuality is enhanced by the fact that we cannot think back to when sex was unimportant to us. I doubt anyone can say with accuracy what date they became aware of their sexual tendencies. It's easy to say, ""I wish I could start over knowing what I know now...in other words, go through life again but be fully aware from birth."" This is obviously impossible to do. Experience cannot be downloaded ahead of itself.",130,132,topic_stance_votes_1
132,Do gay people decide to be gay or are they born gay?,gay marriage,support,"No, I'm not and I don't see what prompted the question.
I don't doubt your brother may have experienced conditions to encourage his sexuality at an early age, but I doubt always is a proper term here. He didn't exit the womb wanting to wear women's clothes. I also know that some men like wearing women's clothes but are not the list bit gay. Your brother appears to have immulated your mother out of love for her.",129,133,topic_stance_votes_1
133,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"This is a tough question. Here's my take on it -
Firstly, IMHO, homosexuality is not simply the act of engaging in homosexual sex, it is primarily the attraction to the same sex.
Most importantly -
It's not black or white, x or y, that type of a scenario rarely exists in nature. It's gray - xx, yy, xy, yx, etc...
You have to have the desire to ""experiment"". If you have an innate attraction to both sexes, you then have the ability to choose which one you will have sex with. If you have no attraction, or in most cases, a repulsion to the thought of sexual interaction with someone of the same sex, then it's not really a choice. 
The attraction must be there. If one can be purely homo or heterosexual, why can one not be somewhere in the middle? 
Also, I don't think this is type of experimentation is nearly as prevalent as the media and ""porn"" makes it out to be. 
Finally, I believe that genetics are the basis for sexuality, but I also believe that environment can affect the expression of that basis. Personally, I think it's absurd to suggest that one or the other has zero impact on sexuality.
Waxy",131,134,topic_stance_votes_1
134,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Thanks for the psychoanalysis Dr. Freud. emoticonXRolleyes 
Waxy",133,135,topic_stance_votes_1
135,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Well if you say so, and then say ""Period."", I guess it must be true. emoticonXRolleyes
This whole post is a contradiction of itself IMHO, you state how homosexuality exists in nature, across many species, and then go on to state that animals do it by choice, and only because it feels good. How does that go together? 
Why don't all animals do it if it feels good? Do they have the conscious thought process to seek out sexual pleasure? Do you believe that animals consciously choose homosexual sex in the same manner that humans choose to have sex and decide what to eat in the morning? Or is the homosexual behaviour innate, like birds flying south for the winter?
Are you saying that you, jim's trucking, are potentially one really pleasureable homosexual encounter away from being 100% homosexual?
I guess I must be strong willed and highly sexed, because I've never had a homosexual desire. I hope my wife doesn't cut me off, I'd have to rely on my will power to prevent me from hitting on my snowmobile buddies. emoticonXRolleyes
Waxy",126,136,topic_stance_votes_1
136,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Everything here is my opinion, Einstein. If it differs from yours, why don't you state yours?",135,137,topic_stance_votes_1
137,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Why not read the thread?
Waxy",137,138,topic_stance_votes_1
138,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Absolutely!
Don't change my argument. I didn't say ""many species"" anywhere that I can remember. I mentioned dolphins, a species of monkey and some insects that exhibit homosexual behavior. The rest of my commentary is limited to people. 
You're not making much sense here. Try to confine your comments to what I actually said.
While there are some animals that will eat just about anything, most have a limited diet. However, this is a digression from the main topic. Please deny that dolphins, a species of monkey and some insects have been noted on occasion to exhibit homosexual behavior.
No. ...and I didn't say anything to warrant your wondering either.
You're likely no different from any other heterosexual male in that regard. Once your sexuality is established, it is unlikely to be changed simply by lack of use or denial from your mate.
Do your snowmobile buddies already look like possibilities to you? You'd sound even more heterosexual if you'd claim that you'd have to rely on your will power to keep from going to a female prostitute.",136,139,topic_stance_votes_1
139,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Deciding what to eat in the morning is simply another example of conscious thought. Debate does sometimes require thought.
I'm not denyiny it at all, I'm not sure how that came to be your comprehension of my post. I'm saying that all of the species you've mentioned DO exhibit homosexual behaviour. My contention is with your assertion that they consciously choose to do so based on pleasure. 
Huh, it would seem to be that this statement of yours below is strongly supports the question I asked. Correct me if I'm wrong, but this seems to state rather clearly that one can overcome their current sexual orientation if they have a pleasant sexual encounter. Was that not what you intended to state?
That doesn't seem to be what you're saying here - 
Not only that, but I thought one's sexuality was a simple matter of choosing what was the most pleasureable, which is it?
Cute jim. 
Let's remember, it's not me making the assertion that ""only the strong willed of the highly sexed who can remain heterosexual""
If your will power is starting to slip, it might be easier to go back to smoking or drinking heavily.
Waxy",139,140,topic_stance_votes_1
140,Do gay people decide to be gay or are they born gay?,gay marriage,support,Perhaps I should refine that a bit. In the formative years (ie when one's sexuality is being shaped) it's only the strong willed of the highly sexed that can remain on a heterosexual path when faced with opportunities for homosexuality.,140,141,topic_stance_votes_1
141,Do gay people decide to be gay or are they born gay?,gay marriage,support,"That is not my experiance at all. There never was any doubt in my mind that I liked the opposite gender, and I never was attracted to the same gender.
That might have been your experiance, but it was not mine.",141,142,topic_stance_votes_1
142,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Not mine either. I've never been physically attracted to males either. I'm saying that in the formative years, if advances from a homosexual person are made on the subject person, the subject person, if blessed with a high sex drive, must have will power to reject the advance. I'll edit the previous post to reflect this.",142,143,topic_stance_votes_1
143,Do gay people decide to be gay or are they born gay?,gay marriage,support,"jims trucking:
Your formative years were a lot different than mine. Even bigger a difference if you believe everything your are giving your opinion on. 
Human sexuality is totally different than any other species that I'm aware of.
Are you relating to us your personal experiences,or watching too much Oprah?",142,144,topic_stance_votes_1
144,Do gay people decide to be gay or are they born gay?,gay marriage,support,"No doubt our formative years spanned different ages. People mature at different rates within certain limits. You'll not likely find any 2 month olds who have completed their defining times. Likewise, few if any 50 year olds will still be pliable.
Agreed.
I don't watch Oprah. What I'm relating is merely my opinion of how we work sexually. I just fall somewhere on the bell-shaped curve. I firmly believe there are exceptions to any and all descriptions of of how these things work. My main point is that I think we are not born one way or the other regarding sexual preferences. The claim of being born a certain way is merely a cop-out, driven by guilt (warranted or not), saying that 'the devil made me do it', when in fact the path was chosen.",144,145,topic_stance_votes_1
145,Do gay people decide to be gay or are they born gay?,gay marriage,support,"I don't think that is right either. From what I see, during formative years, advances from someone is just being on a power trip over an innocent. The ability to reject said advances has nothing to do with the sexuality of the victim.
And, personally, I think the 'formative' part of sexuality is mainly in the womb. While experiments have not been done on humans , due to the ethics of it, experimetns on other mammals has shown that when estrogen is at higher levels than normal during gestation, more males exhibit homosexual tendancies, and when testostrone is at higher levels, the femails exhibit more homosexual tendancies. 
Those experments indicate to me that homosexual tendancies are controled by curcumstances that are pre-birth, not by environmental factors after.. or at least have a strong pre-birth influence.",143,146,topic_stance_votes_1
146,Do gay people decide to be gay or are they born gay?,gay marriage,support,"One's ability to reject physical advances depends heavily on will power and physical ability.
Not that I doubt your word here, but I'd like to know which mammals were studied.
Regardless of which were studied, the environment after the birth of the subject has a great deal to do with what the subject does. If a male animal grows up with nothing but other males, he will likely be gay regardless of hormone levels.",146,147,topic_stance_votes_1
147,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Wanting lots of sex, and wanting homosexual sex, is apples and oranges, regardless of sex drive.
Are homosexual advances on child more likely to make a child homosexual? IMHO, no. I don't have the stats to back it up, but I'm guess that most male children sexually assaulted by males don't become homosexual.
By the time people are teenagers, their sexuality is 99% in place. IMHO, homosexual contact at that point is engaged in because a person is already attracted to the same sex.
Waxy",143,148,topic_stance_votes_1
148,Do gay people decide to be gay or are they born gay?,gay marriage,support,"What are you basing that on? 
Are you actually saying that if you separate 10 bucks at birth from their mother, and raise them isolated from any does, that they'll be homosexual? 
That's absurd.
Waxy",147,149,topic_stance_votes_1
149,Do gay people decide to be gay or are they born gay?,gay marriage,support,"The ones that I have heard about specifically being the target of experiments are dog,rats and sheep. they have also found that chemicals in the environment that is chemical similar to estrogen caused homosexual behavior in sea gulls.
And, when it comes to your claim that 'If a male animal grows up with nothing but other males regardless of hormone levels', I would like to see you link to 
an article on that.",147,150,topic_stance_votes_1
150,Do gay people decide to be gay or are they born gay?,gay marriage,support,"No. I am saying that obedience is not to ""the law"" but rather to God. And obedience comes from Love not from obligation or ""ought"". I do think that some homosexuals do love god. I also think that some will come to a clear understanding of who god is and who they are and will not then want to be nor will they be homosexual. 
Some will not come to that point but still identify themselves with Jesus and His saving grace. They will not be condemned. 
I personally believe that they will see, in the afterlife, that homosexuality is a violation of God's order, but I believe that will be far overshadowed by God's great love for each one, including themselves.
There is a verse where God says ""what sin? That is as far from me as the east is from the west"". It is a promise that is considered a messianic promise. Sin, behavior, does grieve God. But homosexual behavior grieves Him no more than me lying or murdering. They all violate God's order. I am saved by no less a grace than a practicing homosexual. My lying is no different. ""There but for the grace of God...""
EF",125,151,topic_stance_votes_1
151,Do gay people decide to be gay or are they born gay?,gay marriage,support,"I didn't compare the two. I said wanting lots of sex likely lowers the resistance to homosexual advances, creating the need for strong will power to prevent being overcome.
I doubt that a few advances will make one homosexual. However, it follows logically than one subjected to many advances is more likely to become homosexual than one subjected to none.
You likely don't have stats to back that up either....not that I disagree, because I don't have stats to dispute it either.",148,152,topic_stance_votes_1
152,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Simple logic. If males are all there is, that's what paired-sex will be between. 
I don't recall mentioning deer at all. I doubt the study referred to above involved deer.
...as is your rephrasing of what people say here.",149,153,topic_stance_votes_1
153,Do gay people decide to be gay or are they born gay?,gay marriage,support,"That may be so, but at that point, IMHO, a person's sex drive would no longer be considered ""normal"". That would be nymphomania, and would be classified as a disease. Doing something that you don't want to do just to get a high or satisfy an urge is known as an addiction.
So then it's your contention that a man who is approached for sex by gay men 5 times a day every day, is more likely to become gay than a man who has never been approached for gay sex? Interesting, but I highly doubt it. 
Speaking only for myself, I can't imagine how many men would have to approach me for sex before I said yes. I don't think that number exists.
You better not move to San Francisco.
Waxy",152,154,topic_stance_votes_1
154,Do gay people decide to be gay or are they born gay?,gay marriage,support,"No white-tailed deer? Waxy will be disappointed.
I don't know of an article covering that. It just follows that if there's nothing but males around, that's where all the sexual interchanges will come from...male to male. If sex drive is a natural thing (and I think it is) the driven animal will find something to rub against. If there's nothing but other males around, they'll likely eventually rub each other.",150,155,topic_stance_votes_1
155,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Such a strawman argument. You have a habit of changing the argument presented to you. Just as I said nothing initially about bucks and does, I said nothing about the number 5. Try to stick with what I say and not what you wish me to have said.",154,156,topic_stance_votes_1
156,Do gay people decide to be gay or are they born gay?,gay marriage,support,"LOL. You're reaching now Jim. 
If there were only males, the logical answer is that there would be no sex.
Huh, I guess deer aren't animals.
I simply chose deer as an example of an animal, due to the distinct and familiar names for male and female. I wasn't aware that only the species mentioned in the study counted as animals. 
Simple really Jim. Sorry to confuse you.
I'm not aware of such a study on humans. Is there any evidence of increased homosexuality among students who've attended all male schools for all of their lives? 
Perhaps more clearly expressing your ideas, rather than editing for content afterward, would solve the problem. I have done nothing in this thread but respond directly to your quotes. If you can show me otherwise, please do.
Waxy",153,157,topic_stance_votes_1
157,Do gay people decide to be gay or are they born gay?,gay marriage,support,"LOL. 
This is SO typical, you get backed into a corner and immediately resort to the double entendre, begin to focus on the minutia, and chant the ""you're twisting my words"" mantra. It's nonsense. I have been responding to EXACTLY what you've said, and I've been quoting you to prove it.
The number 5 is irrelevent, you know it, I know it, everyone reading this knows it, it's merely a number picked to represent a large number of sexual advances. Changing the focus to the detail of the number 5 is a rather poor method of shifting the focus from the true point of the arguement, which, as usual, you've chosen to ignore.
Waxy",156,158,topic_stance_votes_1
158,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Read the thread. I was referring to the animals claimed in a previous post to have been studied.
While the possibility of homosexual activity may extend into the deer population, your extension of my argument into a realm where testing is utterly impractical was not honest. 
It wasn't I that was confused.
I can't answer that. I doubt it though. Generally, all male school attendance begins at least after middleschool. The students would likely not have grown to that point without any contact with female counterparts. 
I have already shown instances where you changed my statements in a strawman fashion. What more do you need?",157,159,topic_stance_votes_1
159,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Quite untrue. My original statement was that someone subjected to many homosexual advances is more likely to become gay than someone who is subjected to none. You advanced that to imply something about 5 times a day 5 days a week or some such XXXX as that. My comparison was valid. Your extension was not.
BTW, if you think 5 is a large number, let me introduce you to Avogadro's number.",158,160,topic_stance_votes_1
160,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Then why did you state this?
I took that to mean that it doesn't really matter what animal was or wasn't studied. If that wasn't your intention, you should state it more clearly.
Your claim that my use of an animal, specifically deer, as an example in response to your statements, especially given your above quote, is not honest, it's very dishonest.
Furthermore, what reason do you have to suggest that studying the sexuality of deer is impractical? I'd venture to say that due to it's popularity as a game animal, the sexuality of deer is better understood than that of most animals. Your assertion that it is impractical and misleading was not honest.
Nor can I answer it. But, and I apologize if I'm twisting you words here, it would seem to me that according to your assertions, there should be a clearly definable increase in homosexuality at an all boys school.
Actually, you've completely failed to do so.
Waxy",159,161,topic_stance_votes_1
161,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Still focusing on the banal and irrelevent. emoticonXRolleyes
You should clearly define ""many"" if the definition of many is central to your argument. 
Waxy",160,162,topic_stance_votes_1
162,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Maybe for you. But, somehow, I don't think so.
There is what is known as 'situational' homosexualtiy, but when the opposite gender is introduced into the environment, or the person is removed from the entire same sex envionment, the sex preferences show, and go back to what they were previously. That is in an abnormal environment though (such as a prison)",155,163,topic_stance_votes_1
163,Do gay people decide to be gay or are they born gay?,gay marriage,support,"My apologies for being unclear. I mistakenly assumed you could easily follow what I said.
I am sure deer sexuality is understood. I did not state that the study of deer sexuality is impractical. I stated that the study of population of all male deer (having never been around any female deer) is impractical.
A study of an all male population of deer in an otherwise normal environment would be impractical. Rats on the other hand are at home in any space provided, they multiply and mature fast and would lend themselves to statistical study far more than deer.
As previously stated, boys usually attend boys schools after they have reached a certain age. Having been raised among boys and girls until they go off to boys school removes them from the category of those raised in an all male environment.
I would think that after having been raised in a coed environment, a boy sent to an all boys school would want female companionship even more. I don't think boys school drive people toward homosexuality.
Again, you are extending my arguments to suit yourself.
Actually, I didn't. You took my comparison between many exposures to none and conjured up a number.
You came up with a ridiculous question:
...when there was no previous wording to indicate that I went through anything other than what could be considered a normal upbringing.
You, like many other posters in your league, tend to reword the thoughts of others to 'make points'. If you would argue against EXACTLY what is said, there will be less confusion all around.",163,164,topic_stance_votes_1
164,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Big mistake, nothing you state is easy to follow, especially because it changes with the way the wind is blowing.
You didn't actually state anything of the sort, you may think you did, but you didn't. Unless of course you stated it by omitting it and expecting others to read your mind.
Furthermore, simply because the test is potentially impractical, doesn't make the theory any less ridiculous.
You stated nothing in your original posts (I grow weary of quoting you as proof) that age was a limiting factor in your theory. Your theory clearly stated, was that a ""highly sexed"" individual would be more likely to turn to homosexuality if it was pleasureable the first time, and even more likely if that was all that was available. Back track all you want, but it's in the thread for everyone to read.
Hardly. 
You made clear statements regarding your theories, now you're back tracking.
A number simply meant to represent many. Like I said, define many if it's so critical to your arguement. Many can be 100, many can be 5.
Debating the number 5 is pointless avoidance of the issue.
Here is your quote than spawned the question -
Where in this quote do specify that age is a critical factor - nowhere. You simply state ""the first time"". The first time could be at age 45. 
The simple question is, and it follows very directly, do you think that your first homosexual experience, if it happened tomorrow and was very pleasureable for you, would make you a full fledged homosexual, with a strong attraction to other men? Would you, or better yet, could you, simply choose to be gay or bisexual at that point? The sex drive is a very powerful thing.
Remember jim, EXACTLY what you say can and will be used against you. ;) 
Thank you for recognizing that I'm not in your league. 
If you articulated your thoughts clearly, and then actually debated what you posted rather than the minutia of what you may or may not have intended to state depending on how it suits you at the moment, the problem would go away. 
Waxy",164,165,topic_stance_votes_1
165,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Another example of pitiful comprehension on your part. I did not refer to myself at all in the comment about leagues. I could very well be in any league including yours. My comment was directed at and included only YOU.
I'll address the rest of your drivel when I have sufficient time to waste.",165,166,topic_stance_votes_1
166,Do gay people decide to be gay or are they born gay?,gay marriage,support,"What about the ""many other posters in your (my) league""? I guess your right, with your penchant for self depreciation and talking to yourself, you very well might have meant to include yourself in the said league. Only you'll know the answer, it'll come to you when you need it to.
Anyway, it's OK jim, you can be in my (our) league if you want. 
Sorry big guy, didn't mean to hurt your feelings. :(
I'll be waiting on pins and needles. 
I'm sure you've gotta get your tap dancing shoes on and crank up the ol' spin factory. emoticonXSmilie 
I'll give you all the time you need.
Waxy",166,167,topic_stance_votes_1
167,Do gay people decide to be gay or are they born gay?,gay marriage,support,"That is fair enough, I just wanted to attempt to understand why that some laws could be disregarded but other must be kept. There doesn't seem to be any logic involved, Did early Christians who converted from Judaism still follow those old laws ?
@EZ 
Thanks for the post, I will have a little read and get back to you. But my first thought is that Jews did not make such distinction between the Moral, Ceremonial and Civil Laws. The Law was the Law(@Trebor please correct me if I am wrong, I only have basic understanding of Judaism). 
And again thank you for your post.
It doesn't really matter to me, I was just trying to understand the reasoning why that some parts of the Bible can be disregard but other can't.",167,168,topic_stance_votes_1
168,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Again, you just don't comprehend english very well. I never mentioned what league I consider myself in. I merely threw you in the bag with many other 'argument distortionists'. Had I meant to make a comparison to myself, I would have done so. For all you know I could consider myself far beneath your level.
You shouldn't be so arrogant as to think you've hurt my feelings.
I admitted my lack of clarity. It is a common human error to assume that someone hearing (or reading) one's expressed thoughts completely understands the statements and their foundations. I'll work on that.
You need to work on attacking the specific argument presented rather than mutating it to suit yourself.
The original question regarding gays being born or nourished into existence still stands unanswered. I'm not convinced by your antics that my argument is invalid. I believe gayness is chosen as a consequence of total environment from birth.",168,169,topic_stance_votes_1
169,Do gay people decide to be gay or are they born gay?,gay marriage,support,"That is right. The Jewish faith does not make that distinction. IMO, the distinction is made by evangalistic christians to explain why 99% of the law is 
disguarded, but the 10 commandments and the law against man on man sexual encounters is kept.",168,170,topic_stance_votes_1
170,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"You're welcome. I found the following on Yahoo but for some reason couldn't gain access to the actual website:
JewishEncyclopedia.com - LAW, CODIFICATION OF:
A unified and coordinated body of law superseding all previous laws within its scope, or the reenactment of existing law ... well aware of the difference between juridical, ceremonial, and moral law, as is proved by the number of synonyms for ... 
Whether or not the ancient Jews made a distinction / classification in these laws is somewhat irrelevent since common sense dictates that a law against adultery (a moral sin), is different than a ceremonial law that dictates a temple ritual, which is different than a commandment not to eat shellfish (relating to one's diet). I have posted confirmation of this from a pro-Jewish website in the past, which was only ignored by Trebor. 
The ""Law"" and its significance is covered in a lot of detail in the New Testament, some of which I previously posted for you. 
Cheers...",168,171,topic_stance_votes_2
171,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"The problem comes when you use these classifications to further your own prejudices. The harmful social effects of adultery are obvious, and hence obviously it falls into moral law. Homosexuality, however, is not demonstrably harmful, and hence does not, even if you can find a prohibition in the bible.",171,172,topic_stance_votes_1
172,Do gay people decide to be gay or are they born gay?,gay marriage,support,"The word used to prohibit man to man sex (toevah) is same word used to prohibit the wearing of linen and wool togather, and the same used for the
eating of shrimp. It specifically means 'rituallistically unclean'.",172,173,topic_stance_votes_1
173,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"i sorta missed a day or 2 on here. its interesting that the case of homosexuality in animals is brought up. it may interest you guys to note that homosexuality in animals only occurs among animals in capivity, and has never been observed among animals in the wild.
it would not be at all surprsing to observe a controlled group os only male deer performing homosexual acts. but such an observance will do nothing to advance the idea that that homosexuality is a built-in trait, but rather would reinforce the idea that sexual orientation can be and is adaptable to the situation.
in order to demonstrate that homosexuality has a genetic influence, then a study that corresponds genes to sexual orientation needs to be done. this hasnt been done. whats worse is that homosexuality itself is only a quality that can be claimed by the individual. unlike eye color or chin shape, sexual orientation cannot be determined by looking at physical features. its a behavior. genes have been repetitively proven to directly dictate the body's physical features, but holding genes as responsible for behavior has never been accomplished, and by all likeliness never will",173,174,topic_stance_votes_2
174,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"the toevah of man to man sex has the death penalty attached to it. maybe it was an extremely rituallistically unclean act, unclean enough to get you killed?",173,175,topic_stance_votes_2
175,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Let us look at what Jewish authorise say about the death penalty in general for that 
From http://www.jlaw.com/Briefs/capital2.html
",175,176,topic_stance_votes_1
176,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"It sounds like you're saying only prejudiced people can agree with God on say, gay sex being a sin? And if you agree with God's Word on this you're a homophobe. Well, naturally I reject that viewpoint. 
As for active homosexuality not being harmful, that's a mortal's argument. I think God sees it different. There will be a judgment and people will either lose their salvation, or various heavenly rewards, or both when they appear at the Judgment seat. Their best bet is to receive Jesus Christ for the remission of their sins and ask God to give them the Holy Spirit to help them live a Godly life.",172,177,topic_stance_votes_2
177,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"You're employing rather circular logic. You're starting from the assumption that God is agrees with you about sexuality, in short, you're argument is based on having already won the argument. I don't believe that God's word is anti-gay, therefore I do not believe that to agree with God is homophobic. You, however, are. Most of the Bible's proscriptions, against divorce, against eating shellfish, for keeping the sabbath, against incest, are there for reasons that either at the time or forever, make sense (ie shellfish go off easily in a desert climate, changing partners destabilises the environment in which children grow up) from a logical perspective. A prohibition against gay sex only makes any sense at all if you urgently need to grow the population in an age of high infant mortality and low life expectancy. This no longer applies to our current society, so even if there is such a prohibition, there is no longer a need for it, just as there is no longer a need for men to be circumcised or the prohibition on shellfish.",177,178,topic_stance_votes_1
178,Do gay people decide to be gay or are they born gay?,gay marriage,support,"You presume to know what God thinks, or if, in fact, your particular god even exists. 
Which is, in reality, all we have. Your Bible is the product of ancient, mortal men. We know at least that. Once again, I remind you that your KJV didn't fall out of the sky. Claims that the Bible is the 'Word of God' or that it is divinely inspired lack that which you continually demand of others: 'credible evidence'. BTW, did you chance to read this...?
http://4forums.com/political/showpos...7&postcount=63
If so, comments...?
Again, you apparently presume to know how God sees things, based, I assume, upon your interpretation of a collection of ANE manuscripts...written by ancient, mortal men. 
Perhaps, but if that ever happens, I suspect that attempts to subjugate women, gays, so-called 'primitive peoples', and various racial/ethnic groups will not go over very well at the 'Judgement seat'. Just my opinion, of course. 
Thank you for your opinion. Are you once again suggesting that devout Jews, Islamics, Hindus, Wiccans, or, for that matter, agnostics/atheists who take seriously the concepts of ethics, morality and compassion have anything to fear in the hereafter simply because they chose not to accept Jesus? Even if they do so in all sincereity and in good conscience? Can you accept the fact that a great many people cannot, in all honesty and good conscience, accept your theology? Would you suggest that they 'fake it', instead? 
Another question I pose for your consideration: if, in fact, Jesus died in order to bring us salvation, why is such salvation (according to you) conditional? Why must everyone join 'the club' in order to be saved? Was Jesus' power therefore limited?",178,179,topic_stance_votes_1
179,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Not ""anti-gay,"" but against gay sex (and against murder, adultery, etc.). And the prhhibitions against gay sex were reiterated in the New Testament (i.e. Romans 1:26-27, etc.) even after the world's population was established, so your argument is unfounded from the Biblical / divine perspective.",178,180,topic_stance_votes_2
180,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"The Bible is the Word of God. Next.
I suggest they get Christ before they perish. You might read John 16:6 and 3:36 once again, Orion.
Why do you think joining the club of infidels, unbelievers, and Christ-deniers will help you in the end? 
p.s. This website is awfully slow in loading lately, or is that just me?",179,181,topic_stance_votes_2
181,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Orion can show that man influenced and wrote the bible. You can not show that there is any god for the bible to be the word of. Next.
Of course, the New Testament is not the word of God. I suggest you throw away anything it says about what you HAVE to believe. 
It certainly won't hurt, that is for sure.",181,182,topic_stance_votes_1
182,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Except that the Romans passage refers exclusively to heterosexuals engaging in what are, to them, unnatural acts. It does not address those whose orientation is homosexual. You're once again trying to twist the Bible to fit your hatred.",180,183,topic_stance_votes_1
183,Do gay people decide to be gay or are they born gay?,gay marriage,support,"You might have shot yourself in the foot on this one. You seem to be twisting the bible to fit your ideas on the subject.
Unnatural act is the term, once common in legal parlance, for certain sex acts, including anal sex, oral sex, other non-procreative sexual practices, incest, or procreative sexual acts in the wrong position or without procreative intent.
Sexual orientation refers to the sex, sexes, gender or genders, to which a person is attracted and which form the focus of a person's amorous or erotic desires, fantasies, and spontaneous feelings. The alternative terms sexual preference and sexual inclination have similar meanings
To me, an unnatural act is the result of sexual orientation. These two could have been one and the same when refered to in biblical terms. Then again, it's all according whose bible one is quoteing.",183,184,topic_stance_votes_1
184,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Your explanation and accusation is a joke. Their behavior is describes as a perversion in the same passage.
Recommend you give up your politically correct revisionism. It's not working.",183,185,topic_stance_votes_2
185,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"More folly from Treborville. 
And why are you still dodging the question, ""Is God the Creator of the heavens and earth and mankind,"" according to your very own Tanakh?",59,186,topic_stance_votes_2
186,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Irrelavent to the converstaion at hand.
Do try to keep to the thread. You don't have an answer, so you go into attack mode to distract.",186,187,topic_stance_votes_1
187,Do gay people decide to be gay or are they born gay?,gay marriage,attack,It is relevent in the new thread I started on the subject and you still dodge it. So why the charade above?,187,188,topic_stance_votes_2
